"GEOID","county","time_to_work","hh_income_med","hh_total","hh_low_income","population","old","hh_low_income_prop","old_prop","old_prop_high","income_q"
"51161","Roanoke County, Virginia",38849,75258,40024,1681,96914,21938,0.041999800119928,0.226365643766638,1,2
"51165","Rockingham County, Virginia",38372,72618,33771,1279,85397,17264,0.0378727310414261,0.202161668442685,1,2
"51177","Spotsylvania County, Virginia",57369,95870,52415,2597,146688,22788,0.0495468854335591,0.155350130890052,1,2
"51179","Stafford County, Virginia",67058,138378,52315,505,163380,18736,0.00965306317499761,0.114677439099033,0,1
"51199","York County, Virginia",32435,116524,27408,389,71341,12067,0.0141929363689434,0.16914537222635,1,1
"51510","Alexandria city, Virginia",66978,111955,76672,2623,155525,20651,0.03421066360601,0.132782510850346,0,1
"51550","Chesapeake city, Virginia",113301,87749,95073,5218,252488,36352,0.0548841416595669,0.143975159215487,1,3
"51650","Hampton city, Virginia",61412,64924,56961,3174,138037,22674,0.0557223363353874,0.164260307019133,1,3
"51680","Lynchburg city, Virginia",28856,49076,29181,2102,79287,11336,0.0720331722696275,0.142974258075094,1,4
"51700","Newport News city, Virginia",84198,64102,75306,3996,184306,25921,0.0530635009162616,0.140641107723026,1,3
"51710","Norfolk city, Virginia",117174,61090,94532,7384,232995,30277,0.0781111158126349,0.129946994570699,0,4
"51740","Portsmouth city, Virginia",40635,54611,40178,3452,97029,14809,0.0859176663845886,0.152624473095672,1,4
"51760","Richmond city, Virginia",97202,58988,106252,10440,229395,33039,0.098256973986372,0.144026678872687,1,4
"51770","Roanoke city, Virginia",38471,49570,44543,4430,97847,17351,0.0994544597355364,0.177327869020001,1,4
"51800","Suffolk city, Virginia",41524,83144,38713,1671,98537,15207,0.0431637951075866,0.154327815947309,1,2
"51810","Virginia Beach city, Virginia",200505,83245,179752,8962,455618,73180,0.0498575815568116,0.160617008107669,1,3
"53005","Benton County, Washington",85737,85529,78231,3133,212791,33661,0.0400480627884087,0.158188081262835,1,2
"53007","Chelan County, Washington",34428,86282,32272,1119,79926,16915,0.0346740208230045,0.211633260766209,1,1
"53009","Clallam County, Washington",25554,66139,35527,2911,77805,24992,0.0819376812002139,0.321213289634342,1,4
"53011","Clark County, Washington",201880,91248,198400,8244,516779,88216,0.0415524193548387,0.170703530909731,1,2
"53015","Cowlitz County, Washington",44244,72055,44049,2442,111956,22399,0.0554382619355717,0.200069670227589,1,3
"53021","Franklin County, Washington",42483,79224,30290,720,98678,10478,0.0237702211951139,0.106183749163947,0,1
"53025","Grant County, Washington",40745,63819,36134,2500,101311,14534,0.0691869153705651,0.143459249242432,1,4
"53027","Grays Harbor County, Washington",26423,62523,30995,2064,77038,17962,0.0665913857073721,0.233157662452296,1,3
"53029","Island County, Washington",35007,81783,37109,1181,86625,23273,0.0318251637069175,0.268663780663781,1,1
"53033","King County, Washington",861886,116255,945040,39585,2266789,323122,0.0418871158892745,0.142546130230913,1,2
"53035","Kitsap County, Washington",114548,94775,109245,5300,277673,55217,0.0485148061696188,0.19885620856187,1,2
"53041","Lewis County, Washington",31316,69067,32149,1556,85370,18732,0.0483996391800678,0.219421342391941,1,2
"53045","Mason County, Washington",21440,80139,27099,895,68166,16857,0.0330270489685966,0.247293372062318,1,1
"53053","Pierce County, Washington",386347,93420,351652,11531,927380,138363,0.0327909410439867,0.149197739869309,1,1
"53057","Skagit County, Washington",51892,79001,50818,2761,131179,29121,0.05433114250856,0.221994374099513,1,3
"53061","Snohomish County, Washington",338070,101532,314888,15042,840079,125828,0.047769365615711,0.149781151534558,1,2
"53063","Spokane County, Washington",217291,69070,220879,10251,549690,95897,0.0464100253985214,0.174456511852135,1,2
"53067","Thurston County, Washington",114213,88853,118571,5822,298758,57422,0.0491013822941529,0.192202384538657,1,2
"53073","Whatcom County, Washington",98094,79220,94813,5311,230677,43910,0.0560155252971639,0.190352744313477,1,3
"53077","Yakima County, Washington",100589,63865,87616,4661,257001,37005,0.053198046018992,0.143987766584566,1,3
"54003","Berkeley County, West Virginia",55205,69558,51145,2113,129490,20510,0.0413139114282921,0.15839060931346,1,2
"54011","Cabell County, West Virginia",38599,52237,38887,2963,92730,18162,0.0761951294777175,0.195858945325138,1,4
"54033","Harrison County, West Virginia",26725,58092,25987,1057,64915,13328,0.0406741832454689,0.205314642224447,1,2
"54039","Kanawha County, West Virginia",67235,55215,78246,5905,175515,39298,0.0754671165299185,0.223901091074837,1,4
"54061","Monongalia County, West Virginia",46042,55708,44767,4795,106869,14420,0.107110148100163,0.134931551712845,0,4
"54081","Raleigh County, West Virginia",24206,51705,28043,2993,72882,16758,0.106728951966623,0.229933316868363,1,4
"54107","Wood County, West Virginia",32103,58787,37220,2352,83340,18139,0.0631918323481999,0.217650587952964,1,3
"55009","Brown County, Wisconsin",120663,71127,112390,5335,270036,44169,0.0474686359996441,0.163567079944896,1,2
"55017","Chippewa County, Wisconsin",29744,75128,27120,598,66807,13144,0.0220501474926254,0.19674584998578,1,1
"55025","Dane County, Wisconsin",251764,84831,252136,12173,568203,87199,0.0482794999524066,0.153464518842738,1,2
"55027","Dodge County, Wisconsin",40413,67762,36407,1738,88282,16920,0.0477380723487241,0.191658548741533,1,2
"55035","Eau Claire County, Wisconsin",54490,70411,45173,1706,106837,18356,0.0377659221216213,0.171813135898612,1,1
"55039","Fond du Lac County, Wisconsin",46615,69948,43958,1772,103836,21143,0.0403112061513263,0.203619168689087,1,2
"55055","Jefferson County, Wisconsin",39769,78628,35443,938,85784,16194,0.0264650283553875,0.18877646181106,1,1
"55059","Kenosha County, Wisconsin",73794,74534,69779,1981,167817,26860,0.0283896301179438,0.16005529833092,1,1
"55063","La Crosse County, Wisconsin",58183,69492,51449,2406,120294,22093,0.046764757332504,0.183658370326035,1,2
"55071","Manitowoc County, Wisconsin",38185,61673,35319,1111,81172,18293,0.0314561567428296,0.225360961908047,1,1
"55073","Marathon County, Wisconsin",62636,69740,56666,2528,137958,26647,0.0446122895563477,0.193152988590731,1,2
"55079","Milwaukee County, Wisconsin",386591,58214,388440,25915,918661,136724,0.0667155802697971,0.14882965533532,1,3
"55087","Outagamie County, Wisconsin",89994,78234,78706,2683,192127,32362,0.0340888877595101,0.168440666850573,1,1
"55089","Ozaukee County, Wisconsin",41433,88781,39117,2019,93009,20807,0.0516143876064115,0.223709533486007,1,3
"55097","Portage County, Wisconsin",32649,70061,29895,802,70718,13148,0.0268272286335508,0.185921547555078,1,1
"55101","Racine County, Wisconsin",84545,71788,78571,3188,195846,35548,0.0405747667714551,0.181509961908847,1,2
"55105","Rock County, Wisconsin",75767,66451,67422,2250,164060,28930,0.0333718964136335,0.176337925149336,1,1
"55109","St. Croix County, Wisconsin",42504,96130,37750,1028,96017,15445,0.0272317880794702,0.160856931585032,1,1
"55111","Sauk County, Wisconsin",29538,69475,28307,1098,65777,13278,0.0387889921220899,0.201863873390395,1,2
"55117","Sheboygan County, Wisconsin",54609,62978,50534,2999,117841,23702,0.0593461827680374,0.201135428246536,1,3
"55127","Walworth County, Wisconsin",48451,72713,42781,1759,105380,21050,0.0411163834412473,0.199753273866009,1,2
"55131","Washington County, Wisconsin",61364,88807,56876,1905,137688,27297,0.0334939165904775,0.198252571030155,1,1
"55133","Waukesha County, Wisconsin",183982,98849,170114,5671,410434,84405,0.0333364684858389,0.205648167549472,1,1
"55139","Winnebago County, Wisconsin",78258,69405,72135,3082,170718,29943,0.0427254453455327,0.175394510244965,1,2
"55141","Wood County, Wisconsin",32911,63643,32290,1483,73993,16222,0.0459275317435739,0.21923695484708,1,2
"56021","Laramie County, Wyoming",48176,71621,42559,1785,100723,17534,0.0419417749477196,0.174081391539172,1,2
"56025","Natrona County, Wyoming",35392,69627,33474,1031,79601,13873,0.0308000238991456,0.174281730129018,1,1
"72013","Arecibo Municipio, Puerto Rico",26560,25016,32158,7754,86090,20669,0.241121960320915,0.240085956557091,1,4
"72021","Bayamón Municipio, Puerto Rico",63332,27843,74177,15358,181577,44453,0.207045310541003,0.244816248753972,1,4
"72025","Caguas Municipio, Puerto Rico",43900,24929,53037,10264,125136,28380,0.193525274808153,0.226793248945148,1,4
"72031","Carolina Municipio, Puerto Rico",54125,35776,66468,8826,151571,37532,0.132785701390143,0.247619927294799,1,4
"72061","Guaynabo Municipio, Puerto Rico",36451,41202,36412,6186,89057,22984,0.169889047566736,0.258081902601705,1,4
"72097","Mayagüez Municipio, Puerto Rico",19588,17836,29625,10201,70609,18841,0.344337552742616,0.266835672506338,1,4
"72113","Ponce Municipio, Puerto Rico",35592,17700,54689,16885,132138,33553,0.308745817257584,0.253923928014651,1,4
"72127","San Juan Municipio, Puerto Rico",124729,25163,158386,39591,334776,85665,0.249965274708623,0.255887518818553,1,4
"72135","Toa Alta Municipio, Puerto Rico",26441,44584,23703,2334,66041,11399,0.0984685482850272,0.17260489695795,1,4
"72137","Toa Baja Municipio, Puerto Rico",27605,29850,28722,5112,72783,16272,0.177982034677251,0.223568690490911,1,4
"72139","Trujillo Alto Municipio, Puerto Rico",28707,29108,29677,6144,66810,14796,0.207029012366479,0.221463852716659,1,4
